775,80,92
Terrain\GeneticAlgo\animalNum,Terrain\GeneticAlgo\grassNum
50,00,1189,00
51,00,1192,00
51,00,1197,00
50,00,1201,00
50,00,1204,00
50,00,1208,00
50,00,1212,00
50,00,1217,00
50,00,1221,00
50,00,1226,00
50,00,1231,00
50,00,1234,00
50,00,1238,00
50,00,1243,00
51,00,1247,00
51,00,1251,00
50,00,1255,00
50,00,1261,00
50,00,1266,00
50,00,1270,00
50,00,1275,00
50,00,1279,00
50,00,1283,00
50,00,1287,00
51,00,1291,00
52,00,1294,00
53,00,1297,00
53,00,1302,00
53,00,1306,00
53,00,1311,00
52,00,1315,00
52,00,1321,00
53,00,1324,00
53,00,1328,00
53,00,1333,00
53,00,1338,00
53,00,1342,00
53,00,1347,00
54,00,1350,00
54,00,1354,00
54,00,1359,00
54,00,1363,00
55,00,1367,00
50,00,1371,00
50,00,1374,00
51,00,1377,00
50,00,1381,00
51,00,1386,00
51,00,1390,00
50,00,1394,00
52,00,1397,00
50,00,1403,00
50,00,1407,00
50,00,1413,00
50,00,1417,00
50,00,1422,00
50,00,1428,00
50,00,1432,00
50,00,1436,00
50,00,1441,00
50,00,1444,00
50,00,1449,00
51,00,1454,00
51,00,1458,00
51,00,1462,00
50,00,1466,00
50,00,1470,00
50,00,1474,00
51,00,1479,00
52,00,1482,00
51,00,1486,00
51,00,1491,00
51,00,1495,00
52,00,1499,00
53,00,1500,00
54,00,1500,00
53,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
56,00,1500,00
56,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
54,00,1500,00
50,00,1500,00
50,00,1500,00
51,00,1500,00
51,00,1500,00
50,00,1500,00
53,00,1499,00
53,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
52,00,1500,00
52,00,1500,00
52,00,1500,00
53,00,1500,00
53,00,1500,00
53,00,1500,00
52,00,1500,00
52,00,1500,00
51,00,1500,00
50,00,1500,00
51,00,1500,00
51,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
51,00,1500,00
53,00,1499,00
52,00,1500,00
51,00,1500,00
51,00,1500,00
50,00,1500,00
51,00,1500,00
51,00,1500,00
53,00,1500,00
54,00,1500,00
54,00,1500,00
54,00,1500,00
54,00,1500,00
55,00,1500,00
56,00,1499,00
54,00,1500,00
55,00,1500,00
50,00,1500,00
51,00,1500,00
51,00,1500,00
52,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
50,00,1500,00
52,00,1498,00
53,00,1500,00
53,00,1500,00
54,00,1500,00
55,00,1500,00
54,00,1500,00
54,00,1500,00
54,00,1500,00
55,00,1500,00
57,00,1500,00
56,00,1500,00
57,00,1500,00
57,00,1500,00
56,00,1500,00
54,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
55,00,1500,00
53,00,1500,00
52,00,1500,00
54,00,1499,00
55,00,1500,00
56,00,1500,00
55,00,1500,00
55,00,1500,00
53,00,1500,00
53,00,1500,00
50,00,1500,00
50,00,1500,00
52,00,1499,00
52,00,1500,00
53,00,1499,00
50,00,1500,00
50,00,1500,00
51,00,1500,00
52,00,1499,00
54,00,1500,00
57,00,1499,00
59,00,1499,00
59,00,1500,00
59,00,1500,00
58,00,1500,00
55,00,1500,00
55,00,1500,00
58,00,1500,00
57,00,1499,00
55,00,1500,00
56,00,1500,00
56,00,1500,00
57,00,1500,00
58,00,1500,00
58,00,1500,00
58,00,1500,00
61,00,1500,00
59,00,1500,00
59,00,1500,00
58,00,1500,00
58,00,1500,00
60,00,1500,00
58,00,1500,00
57,00,1500,00
58,00,1500,00
59,00,1500,00
60,00,1500,00
61,00,1500,00
62,00,1500,00
63,00,1499,00
63,00,1500,00
61,00,1500,00
59,00,1500,00
59,00,1500,00
59,00,1500,00
60,00,1500,00
63,00,1499,00
63,00,1500,00
65,00,1499,00
63,00,1500,00
56,00,1500,00
58,00,1499,00
58,00,1500,00
58,00,1500,00
63,00,1499,00
63,00,1500,00
63,00,1500,00
64,00,1499,00
64,00,1500,00
63,00,1499,00
61,00,1499,00
62,00,1500,00
60,00,1500,00
59,00,1500,00
59,00,1500,00
59,00,1500,00
61,00,1500,00
61,00,1499,00
62,00,1500,00
61,00,1499,00
62,00,1497,00
63,00,1500,00
61,00,1500,00
62,00,1500,00
63,00,1500,00
67,00,1499,00
68,00,1500,00
68,00,1500,00
68,00,1500,00
70,00,1498,00
71,00,1500,00
71,00,1500,00
71,00,1500,00
71,00,1500,00
72,00,1500,00
72,00,1500,00
71,00,1500,00
71,00,1500,00
73,00,1499,00
74,00,1500,00
74,00,1500,00
76,00,1499,00
75,00,1500,00
76,00,1499,00
75,00,1500,00
75,00,1500,00
75,00,1500,00
76,00,1500,00
76,00,1500,00
77,00,1499,00
76,00,1500,00
76,00,1500,00
76,00,1500,00
78,00,1500,00
76,00,1500,00
76,00,1500,00
76,00,1500,00
79,00,1499,00
77,00,1500,00
78,00,1500,00
82,00,1497,00
82,00,1500,00
84,00,1499,00
83,00,1500,00
83,00,1500,00
82,00,1500,00
82,00,1500,00
82,00,1500,00
83,00,1499,00
82,00,1500,00
84,00,1499,00
85,00,1500,00
89,00,1496,00
90,00,1500,00
92,00,1499,00
91,00,1500,00
91,00,1500,00
93,00,1500,00
92,00,1500,00
90,00,1500,00
92,00,1499,00
94,00,1500,00
92,00,1500,00
92,00,1500,00
92,00,1498,00
92,00,1498,00
92,00,1500,00
88,00,1500,00
89,00,1499,00
91,00,1498,00
90,00,1500,00
90,00,1500,00
90,00,1500,00
90,00,1500,00
90,00,1499,00
90,00,1500,00
97,00,1498,00
98,00,1500,00
99,00,1500,00
99,00,1500,00
100,00,1500,00
101,00,1499,00
102,00,1500,00
102,00,1500,00
104,00,1499,00
105,00,1499,00
109,00,1499,00
110,00,1497,00
112,00,1499,00
113,00,1499,00
120,00,1497,00
123,00,1498,00
123,00,1500,00
124,00,1500,00
124,00,1499,00
124,00,1499,00
124,00,1499,00
126,00,1499,00
127,00,1499,00
128,00,1499,00
130,00,1499,00
130,00,1499,00
131,00,1499,00
133,00,1497,00
135,00,1499,00
138,00,1499,00
139,00,1499,00
144,00,1497,00
143,00,1499,00
143,00,1500,00
143,00,1500,00
151,00,1497,00
152,00,1499,00
152,00,1498,00
153,00,1500,00
155,00,1498,00
159,00,1498,00
162,00,1500,00
162,00,1499,00
162,00,1498,00
163,00,1499,00
164,00,1499,00
167,00,1499,00
169,00,1499,00
173,00,1497,00
177,00,1498,00
180,00,1497,00
182,00,1499,00
184,00,1499,00
188,00,1496,00
193,00,1498,00
195,00,1498,00
199,00,1498,00
200,00,1500,00
202,00,1498,00
208,00,1497,00
209,00,1499,00
212,00,1499,00
213,00,1497,00
214,00,1499,00
219,00,1497,00
221,00,1497,00
226,00,1497,00
230,00,1496,00
231,00,1499,00
233,00,1498,00
237,00,1496,00
241,00,1500,00
245,00,1496,00
245,00,1499,00
243,00,1500,00
246,00,1500,00
248,00,1499,00
252,00,1496,00
255,00,1497,00
259,00,1496,00
267,00,1494,00
266,00,1499,00
271,00,1495,00
273,00,1498,00
274,00,1499,00
275,00,1499,00
278,00,1497,00
281,00,1497,00
281,00,1500,00
285,00,1497,00
289,00,1496,00
293,00,1496,00
296,00,1496,00
303,00,1495,00
305,00,1498,00
307,00,1498,00
310,00,1497,00
315,00,1495,00
320,00,1495,00
326,00,1498,00
333,00,1493,00
338,00,1495,00
340,00,1498,00
343,00,1497,00
348,00,1495,00
351,00,1497,00
353,00,1498,00
355,00,1498,00
356,00,1497,00
359,00,1497,00
363,00,1496,00
367,00,1496,00
366,00,1499,00
371,00,1494,00
375,00,1495,00
380,00,1495,00
381,00,1499,00
385,00,1496,00
385,00,1499,00
389,00,1496,00
392,00,1497,00
394,00,1496,00
399,00,1495,00
406,00,1493,00
411,00,1495,00
415,00,1496,00
418,00,1497,00
423,00,1495,00
425,00,1498,00
429,00,1496,00
434,00,1495,00
441,00,1493,00
445,00,1496,00
449,00,1496,00
450,00,1499,00
457,00,1493,00
459,00,1497,00
465,00,1494,00
469,00,1496,00
481,00,1488,00
485,00,1496,00
490,00,1494,00
493,00,1495,00
500,00,1493,00
505,00,1495,00
509,00,1496,00
514,00,1495,00
514,00,1497,00
518,00,1496,00
522,00,1496,00
527,00,1495,00
530,00,1496,00
535,00,1495,00
540,00,1494,00
548,00,1490,00
554,00,1494,00
557,00,1496,00
561,00,1496,00
563,00,1498,00
565,00,1496,00
569,00,1496,00
575,00,1494,00
579,00,1496,00
583,00,1496,00
